latitude,longitude,Review_num,Rating,Categories,Price,ADI_NATRANK,ADI_NATRANK_Category
34.064154,-118.343684,2.0,2.0,"French, Breakfast & Brunch, Cocktail Bars",1.0,1.0,0.0
34.064154,-118.343684,2.0,2.0,"French, Breakfast & Brunch, Cocktail Bars",1.0,1.0,0.0
34.064154,-118.343684,2.0,2.0,"French, Breakfast & Brunch, Cocktail Bars",1.0,1.0,0.0
34.064154,-118.343684,2.0,2.0,"French, Breakfast & Brunch, Cocktail Bars",1.0,1.0,0.0
34.064154,-118.343684,2.0,2.0,"French, Breakfast & Brunch, Cocktail Bars",1.0,1.0,0.0
34.0701519575396,-118.3076326,1.0,2.0,"Korean, Bars, Tapas/Small Plates",,1.0,0.0
34.0701519575396,-118.3076326,1.0,2.0,"Korean, Bars, Tapas/Small Plates",,1.0,0.0
34.0701519575396,-118.3076326,1.0,2.0,"Korean, Bars, Tapas/Small Plates",,3.0,0.0
34.0701519575396,-118.3076326,1.0,2.0,"Korean, Bars, Tapas/Small Plates",,11.0,1.0
34.09948,-118.33167,2.0,1.0,"Mexican, Cocktail Bars, Breakfast & Brunch",,3.0,0.0
34.09948,-118.33167,2.0,1.0,"Mexican, Cocktail Bars, Breakfast & Brunch",,3.0,0.0
34.09948,-118.33167,2.0,1.0,"Mexican, Cocktail Bars, Breakfast & Brunch",,8.0,0.0
34.09948,-118.33167,2.0,1.0,"Mexican, Cocktail Bars, Breakfast & Brunch",,8.0,0.0
34.08841220860647,-118.343722784439,1.0,2.0,"New American, Seafood, Vegetarian",,8.0,0.0
34.08841220860647,-118.343722784439,1.0,2.0,"New American, Seafood, Vegetarian",,8.0,0.0
34.08841220860647,-118.343722784439,1.0,2.0,"New American, Seafood, Vegetarian",,7.0,0.0
34.08841220860647,-118.343722784439,1.0,2.0,"New American, Seafood, Vegetarian",,1.0,0.0
34.07211,-118.367363,2.0,2.0,"Italian, Pizza",,1.0,0.0
34.07211,-118.367363,2.0,2.0,"Italian, Pizza",,2.0,0.0
34.07211,-118.367363,2.0,2.0,"Italian, Pizza",,2.0,0.0
34.060420911180366,-118.309614,1.0,2.0,"Asian Fusion, Breakfast & Brunch, Wine Bars",1.0,6.0,0.0
34.060420911180366,-118.309614,1.0,2.0,"Asian Fusion, Breakfast & Brunch, Wine Bars",1.0,4.0,0.0
34.060420911180366,-118.309614,1.0,2.0,"Asian Fusion, Breakfast & Brunch, Wine Bars",1.0,4.0,0.0
34.060420911180366,-118.309614,1.0,2.0,"Asian Fusion, Breakfast & Brunch, Wine Bars",1.0,10.0,1.0
34.057451,-118.295235,0.0,2.0,"Sushi Bars, Korean, Barbeque",1.0,13.0,1.0
34.057451,-118.295235,0.0,2.0,"Sushi Bars, Korean, Barbeque",1.0,12.0,1.0
34.057451,-118.295235,0.0,2.0,"Sushi Bars, Korean, Barbeque",1.0,13.0,1.0
34.057451,-118.295235,0.0,2.0,"Sushi Bars, Korean, Barbeque",1.0,13.0,1.0
34.057451,-118.295235,0.0,2.0,"Sushi Bars, Korean, Barbeque",1.0,21.0,1.0
34.057451,-118.295235,0.0,2.0,"Sushi Bars, Korean, Barbeque",1.0,22.0,1.0
34.07587723057971,-118.3233931,2.0,2.0,"New American, Breakfast & Brunch, Cocktail Bars",1.0,1.0,0.0
34.07587723057971,-118.3233931,2.0,2.0,"New American, Breakfast & Brunch, Cocktail Bars",1.0,1.0,0.0
34.07587723057971,-118.3233931,2.0,2.0,"New American, Breakfast & Brunch, Cocktail Bars",1.0,1.0,0.0
34.07587723057971,-118.3233931,2.0,2.0,"New American, Breakfast & Brunch, Cocktail Bars",1.0,1.0,0.0
34.07587723057971,-118.3233931,2.0,2.0,"New American, Breakfast & Brunch, Cocktail Bars",1.0,1.0,0.0
34.060415,-118.345018,2.0,2.0,"Italian, Cocktail Bars",1.0,2.0,0.0
34.060415,-118.345018,2.0,2.0,"Italian, Cocktail Bars",1.0,1.0,0.0
34.060415,-118.345018,2.0,2.0,"Italian, Cocktail Bars",1.0,2.0,0.0
34.060415,-118.345018,2.0,2.0,"Italian, Cocktail Bars",1.0,2.0,0.0
34.145172,-118.369529,2.0,1.0,"New American, Breakfast & Brunch, Beer, Wine & Spirits",1.0,7.0,0.0
34.145172,-118.369529,2.0,1.0,"New American, Breakfast & Brunch, Beer, Wine & Spirits",1.0,9.0,0.0
34.145172,-118.369529,2.0,1.0,"New American, Breakfast & Brunch, Beer, Wine & Spirits",1.0,7.0,0.0
34.145172,-118.369529,2.0,1.0,"New American, Breakfast & Brunch, Beer, Wine & Spirits",1.0,16.0,1.0
34.145172,-118.369529,2.0,1.0,"New American, Breakfast & Brunch, Beer, Wine & Spirits",1.0,2.0,0.0
34.145172,-118.369529,2.0,1.0,"New American, Breakfast & Brunch, Beer, Wine & Spirits",1.0,6.0,0.0
34.145172,-118.369529,2.0,1.0,"New American, Breakfast & Brunch, Beer, Wine & Spirits",1.0,10.0,1.0
34.102376584352314,-118.3273158,1.0,2.0,"Cocktail Bars, New American, Wine Bars",,14.0,1.0
34.102376584352314,-118.3273158,1.0,2.0,"Cocktail Bars, New American, Wine Bars",,13.0,1.0
34.102376584352314,-118.3273158,1.0,2.0,"Cocktail Bars, New American, Wine Bars",,14.0,1.0
34.102376584352314,-118.3273158,1.0,2.0,"Cocktail Bars, New American, Wine Bars",,13.0,1.0
34.06309,-118.29754,2.0,2.0,"Asian Fusion, Chicken Shop",1.0,15.0,1.0
34.06309,-118.29754,2.0,2.0,"Asian Fusion, Chicken Shop",1.0,15.0,1.0
34.06309,-118.29754,2.0,2.0,"Asian Fusion, Chicken Shop",1.0,14.0,1.0
34.06309,-118.29754,2.0,2.0,"Asian Fusion, Chicken Shop",1.0,13.0,1.0
34.09053958699736,-118.27712889122982,2.0,2.0,"Taiwanese, Wine Bars, Tapas/Small Plates",1.0,1.0,0.0
34.09053958699736,-118.27712889122982,2.0,2.0,"Taiwanese, Wine Bars, Tapas/Small Plates",1.0,9.0,0.0
34.09053958699736,-118.27712889122982,2.0,2.0,"Taiwanese, Wine Bars, Tapas/Small Plates",1.0,3.0,0.0
34.09053958699736,-118.27712889122982,2.0,2.0,"Taiwanese, Wine Bars, Tapas/Small Plates",1.0,2.0,0.0
34.062128,-118.313381,0.0,2.0,"Korean, Comfort Food, Soup",,7.0,0.0
34.062128,-118.313381,0.0,2.0,"Korean, Comfort Food, Soup",,9.0,0.0
34.062128,-118.313381,0.0,2.0,"Korean, Comfort Food, Soup",,2.0,0.0
34.062128,-118.313381,0.0,2.0,"Korean, Comfort Food, Soup",,12.0,1.0
34.062128,-118.313381,0.0,2.0,"Korean, Comfort Food, Soup",,12.0,1.0
34.062128,-118.313381,0.0,2.0,"Korean, Comfort Food, Soup",,24.0,2.0
34.062128,-118.313381,0.0,2.0,"Korean, Comfort Food, Soup",,23.0,2.0
34.0327954,-118.3477496,2.0,2.0,"Italian, Mediterranean, Tapas/Small Plates",1.0,11.0,1.0
34.0327954,-118.3477496,2.0,2.0,"Italian, Mediterranean, Tapas/Small Plates",1.0,12.0,1.0
34.0327954,-118.3477496,2.0,2.0,"Italian, Mediterranean, Tapas/Small Plates",1.0,13.0,1.0
34.10237501283114,-118.32733166957146,1.0,2.0,Italian,,14.0,1.0
34.10237501283114,-118.32733166957146,1.0,2.0,Italian,,13.0,1.0
34.10237501283114,-118.32733166957146,1.0,2.0,Italian,,14.0,1.0
34.10237501283114,-118.32733166957146,1.0,2.0,Italian,,13.0,1.0
34.05243,-118.30441,0.0,2.0,"Korean, Comfort Food",,12.0,1.0
34.05243,-118.30441,0.0,2.0,"Korean, Comfort Food",,12.0,1.0
34.05243,-118.30441,0.0,2.0,"Korean, Comfort Food",,12.0,1.0
34.05243,-118.30441,0.0,2.0,"Korean, Comfort Food",,13.0,1.0
34.05243,-118.30441,0.0,2.0,"Korean, Comfort Food",,13.0,1.0
34.061463,-118.311848,1.0,2.0,"Seafood, Korean, Barbeque",2.0,6.0,0.0
34.061463,-118.311848,1.0,2.0,"Seafood, Korean, Barbeque",2.0,4.0,0.0
34.061463,-118.311848,1.0,2.0,"Seafood, Korean, Barbeque",2.0,4.0,0.0
34.061463,-118.311848,1.0,2.0,"Seafood, Korean, Barbeque",2.0,10.0,1.0
34.063811,-118.29736,0.0,2.0,Korean,2.0,15.0,1.0
34.063811,-118.29736,0.0,2.0,Korean,2.0,15.0,1.0
34.063811,-118.29736,0.0,2.0,Korean,2.0,14.0,1.0
34.063811,-118.29736,0.0,2.0,Korean,2.0,13.0,1.0
34.03973,-118.25852,2.0,2.0,Peruvian,1.0,12.0,1.0
34.03973,-118.25852,2.0,2.0,Peruvian,1.0,12.0,1.0
34.03973,-118.25852,2.0,2.0,Peruvian,1.0,5.0,0.0
34.03973,-118.25852,2.0,2.0,Peruvian,1.0,5.0,0.0
34.09932,-118.33115,2.0,1.0,Italian,2.0,3.0,0.0
34.09932,-118.33115,2.0,1.0,Italian,2.0,3.0,0.0
34.09932,-118.33115,2.0,1.0,Italian,2.0,8.0,0.0
34.09932,-118.33115,2.0,1.0,Italian,2.0,8.0,0.0
34.0500282776566,-118.24852800000085,2.0,2.0,"Italian, Wine Bars",1.0,13.0,1.0
34.0500282776566,-118.24852800000085,2.0,2.0,"Italian, Wine Bars",1.0,13.0,1.0
34.0500282776566,-118.24852800000085,2.0,2.0,"Italian, Wine Bars",1.0,15.0,1.0
34.0500282776566,-118.24852800000085,2.0,2.0,"Italian, Wine Bars",1.0,15.0,1.0
34.0500282776566,-118.24852800000085,2.0,2.0,"Italian, Wine Bars",1.0,11.0,1.0
34.0500282776566,-118.24852800000085,2.0,2.0,"Italian, Wine Bars",1.0,14.0,1.0
34.0500282776566,-118.24852800000085,2.0,2.0,"Italian, Wine Bars",1.0,11.0,1.0
34.0500282776566,-118.24852800000085,2.0,2.0,"Italian, Wine Bars",1.0,15.0,1.0
34.0500282776566,-118.24852800000085,2.0,2.0,"Italian, Wine Bars",1.0,10.0,1.0
34.07033,-118.292183,1.0,2.0,"Vegetarian, Pizza, Wine Bars",1.0,13.0,1.0
34.07033,-118.292183,1.0,2.0,"Vegetarian, Pizza, Wine Bars",1.0,13.0,1.0
34.07033,-118.292183,1.0,2.0,"Vegetarian, Pizza, Wine Bars",1.0,13.0,1.0
34.07033,-118.292183,1.0,2.0,"Vegetarian, Pizza, Wine Bars",1.0,14.0,1.0
34.08865,-118.34291,1.0,2.0,French,2.0,8.0,0.0
34.08865,-118.34291,1.0,2.0,French,2.0,8.0,0.0
34.08865,-118.34291,1.0,2.0,French,2.0,7.0,0.0
34.08865,-118.34291,1.0,2.0,French,2.0,1.0,0.0
34.097844,-118.319237,0.0,2.0,New American,,6.0,0.0
34.097844,-118.319237,0.0,2.0,New American,,6.0,0.0
34.097844,-118.319237,0.0,2.0,New American,,6.0,0.0
34.097844,-118.319237,0.0,2.0,New American,,3.0,0.0
34.097844,-118.319237,0.0,2.0,New American,,3.0,0.0
34.097844,-118.319237,0.0,2.0,New American,,3.0,0.0
34.0834042177801,-118.31321932635932,1.0,2.0,"Cocktail Bars, New American",1.0,2.0,0.0
34.0834042177801,-118.31321932635932,1.0,2.0,"Cocktail Bars, New American",1.0,4.0,0.0
34.0834042177801,-118.31321932635932,1.0,2.0,"Cocktail Bars, New American",1.0,2.0,0.0
34.0834042177801,-118.31321932635932,1.0,2.0,"Cocktail Bars, New American",1.0,2.0,0.0
34.0834042177801,-118.31321932635932,1.0,2.0,"Cocktail Bars, New American",1.0,5.0,0.0
34.0834042177801,-118.31321932635932,1.0,2.0,"Cocktail Bars, New American",1.0,8.0,0.0
34.0476,-118.317234,2.0,2.0,"Delis, Italian, Sandwiches",1.0,5.0,0.0
34.0476,-118.317234,2.0,2.0,"Delis, Italian, Sandwiches",1.0,5.0,0.0
34.09562,-118.29534,2.0,2.0,"Middle Eastern, Cocktail Bars",2.0,7.0,0.0
34.09562,-118.29534,2.0,2.0,"Middle Eastern, Cocktail Bars",2.0,3.0,0.0
34.09562,-118.29534,2.0,2.0,"Middle Eastern, Cocktail Bars",2.0,3.0,0.0
34.09562,-118.29534,2.0,2.0,"Middle Eastern, Cocktail Bars",2.0,7.0,0.0
34.08335711316832,-118.2866445,0.0,2.0,"Izakaya, Sushi Bars, Beer Bar",,9.0,0.0
34.08335711316832,-118.2866445,0.0,2.0,"Izakaya, Sushi Bars, Beer Bar",,8.0,0.0
34.0903625488281,-118.373489379883,2.0,2.0,"Bars, New American, Venues & Event Spaces",2.0,,
34.08446,-118.30949,0.0,2.0,Italian,,15.0,1.0
34.08446,-118.30949,0.0,2.0,Italian,,15.0,1.0
34.08446,-118.30949,0.0,2.0,Italian,,7.0,0.0
34.08446,-118.30949,0.0,2.0,Italian,,7.0,0.0
34.09447,-118.37434,1.0,1.0,"Mexican, Mediterranean",2.0,,
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,11.0,1.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,11.0,1.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,28.0,2.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,3.0,0.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,6.0,0.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,11.0,1.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,14.0,1.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,15.0,1.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,15.0,1.0
34.09083206673238,-118.2779915,0.0,2.0,"Korean, Bars",2.0,1.0,0.0
34.09083206673238,-118.2779915,0.0,2.0,"Korean, Bars",2.0,9.0,0.0
34.09083206673238,-118.2779915,0.0,2.0,"Korean, Bars",2.0,3.0,0.0
34.09083206673238,-118.2779915,0.0,2.0,"Korean, Bars",2.0,2.0,0.0
34.08367939117117,-118.32395787428786,1.0,2.0,"Ramen, Cocktail Bars",1.0,11.0,1.0
34.08367939117117,-118.32395787428786,1.0,2.0,"Ramen, Cocktail Bars",1.0,10.0,1.0
34.08367939117117,-118.32395787428786,1.0,2.0,"Ramen, Cocktail Bars",1.0,10.0,1.0
34.08367939117117,-118.32395787428786,1.0,2.0,"Ramen, Cocktail Bars",1.0,9.0,0.0
34.08367939117117,-118.32395787428786,1.0,2.0,"Ramen, Cocktail Bars",1.0,11.0,1.0
34.08367939117117,-118.32395787428786,1.0,2.0,"Ramen, Cocktail Bars",1.0,12.0,1.0
34.05916423861513,-118.308797031641,2.0,2.0,"Soup, Korean",1.0,3.0,0.0
34.05916423861513,-118.308797031641,2.0,2.0,"Soup, Korean",1.0,13.0,1.0
34.05916423861513,-118.308797031641,2.0,2.0,"Soup, Korean",1.0,13.0,1.0
34.046459,-118.238403,2.0,2.0,"Italian, Japanese",1.0,21.0,1.0
34.046459,-118.238403,2.0,2.0,"Italian, Japanese",1.0,29.0,2.0
34.04484,-118.26453,2.0,2.0,"Soul Food, Comfort Food, American",1.0,4.0,0.0
34.04484,-118.26453,2.0,2.0,"Soul Food, Comfort Food, American",1.0,5.0,0.0
34.04484,-118.26453,2.0,2.0,"Soul Food, Comfort Food, American",1.0,10.0,1.0
34.083612,-118.33985,1.0,1.0,New American,2.0,8.0,0.0
34.083612,-118.33985,1.0,1.0,New American,2.0,8.0,0.0
34.083612,-118.33985,1.0,1.0,New American,2.0,7.0,0.0
34.083612,-118.33985,1.0,1.0,New American,2.0,1.0,0.0
34.097885,-118.302049,1.0,2.0,"Wine Bars, New American",,10.0,1.0
34.097885,-118.302049,1.0,2.0,"Wine Bars, New American",,3.0,0.0
34.097885,-118.302049,1.0,2.0,"Wine Bars, New American",,3.0,0.0
34.101802,-118.335394,2.0,2.0,"Steakhouses, American, Bars",2.0,14.0,1.0
34.101802,-118.335394,2.0,2.0,"Steakhouses, American, Bars",2.0,13.0,1.0
34.101802,-118.335394,2.0,2.0,"Steakhouses, American, Bars",2.0,14.0,1.0
34.101802,-118.335394,2.0,2.0,"Steakhouses, American, Bars",2.0,13.0,1.0
34.044795,-118.265289,1.0,2.0,"Comfort Food, Barbeque, New American",1.0,4.0,0.0
34.044795,-118.265289,1.0,2.0,"Comfort Food, Barbeque, New American",1.0,5.0,0.0
34.044795,-118.265289,1.0,2.0,"Comfort Food, Barbeque, New American",1.0,10.0,1.0
34.089695,-118.344703,1.0,2.0,"Noodles, Chinese",1.0,,
34.062795,-118.351899,0.0,2.0,"Sandwiches, Breakfast & Brunch, Coffee & Tea",,7.0,0.0
34.062795,-118.351899,0.0,2.0,"Sandwiches, Breakfast & Brunch, Coffee & Tea",,8.0,0.0
34.062795,-118.351899,0.0,2.0,"Sandwiches, Breakfast & Brunch, Coffee & Tea",,11.0,1.0
34.062795,-118.351899,0.0,2.0,"Sandwiches, Breakfast & Brunch, Coffee & Tea",,11.0,1.0
34.062795,-118.351899,0.0,2.0,"Sandwiches, Breakfast & Brunch, Coffee & Tea",,11.0,1.0
34.083809,-118.352811,1.0,2.0,"Vegan, African",,1.0,0.0
34.083809,-118.352811,1.0,2.0,"Vegan, African",,1.0,0.0
34.083809,-118.352811,1.0,2.0,"Vegan, African",,2.0,0.0
34.083809,-118.352811,1.0,2.0,"Vegan, African",,2.0,0.0
34.083809,-118.352811,1.0,2.0,"Vegan, African",,2.0,0.0
34.06151275641556,-118.3051741336309,0.0,2.0,"Korean, Specialty Food, Soup",1.0,3.0,0.0
34.06151275641556,-118.3051741336309,0.0,2.0,"Korean, Specialty Food, Soup",1.0,13.0,1.0
34.06151275641556,-118.3051741336309,0.0,2.0,"Korean, Specialty Food, Soup",1.0,13.0,1.0
34.141468,-118.388418,2.0,1.0,"New American, Lounges, Cocktail Bars",2.0,1.0,0.0
34.141468,-118.388418,2.0,1.0,"New American, Lounges, Cocktail Bars",2.0,2.0,0.0
34.141468,-118.388418,2.0,1.0,"New American, Lounges, Cocktail Bars",2.0,5.0,0.0
34.141468,-118.388418,2.0,1.0,"New American, Lounges, Cocktail Bars",2.0,1.0,0.0
34.06546312735243,-118.30961677418377,2.0,2.0,"Korean, Soup",1.0,7.0,0.0
34.06546312735243,-118.30961677418377,2.0,2.0,"Korean, Soup",1.0,9.0,0.0
34.06546312735243,-118.30961677418377,2.0,2.0,"Korean, Soup",1.0,2.0,0.0
34.06546312735243,-118.30961677418377,2.0,2.0,"Korean, Soup",1.0,12.0,1.0
34.06546312735243,-118.30961677418377,2.0,2.0,"Korean, Soup",1.0,12.0,1.0
34.06546312735243,-118.30961677418377,2.0,2.0,"Korean, Soup",1.0,24.0,2.0
34.06546312735243,-118.30961677418377,2.0,2.0,"Korean, Soup",1.0,23.0,2.0
34.125214560163364,-118.2905673236568,1.0,2.0,Pop-Up Restaurants,2.0,6.0,0.0
34.125214560163364,-118.2905673236568,1.0,2.0,Pop-Up Restaurants,2.0,13.0,1.0
34.125214560163364,-118.2905673236568,1.0,2.0,Pop-Up Restaurants,2.0,12.0,1.0
34.125214560163364,-118.2905673236568,1.0,2.0,Pop-Up Restaurants,2.0,5.0,0.0
34.125214560163364,-118.2905673236568,1.0,2.0,Pop-Up Restaurants,2.0,11.0,1.0
34.125214560163364,-118.2905673236568,1.0,2.0,Pop-Up Restaurants,2.0,12.0,1.0
34.125214560163364,-118.2905673236568,1.0,2.0,Pop-Up Restaurants,2.0,15.0,1.0
34.102202908406284,-118.29164025136004,2.0,2.0,"Mexican, Cocktail Bars, Venues & Event Spaces",,3.0,0.0
34.102202908406284,-118.29164025136004,2.0,2.0,"Mexican, Cocktail Bars, Venues & Event Spaces",,3.0,0.0
34.102202908406284,-118.29164025136004,2.0,2.0,"Mexican, Cocktail Bars, Venues & Event Spaces",,12.0,1.0
34.102202908406284,-118.29164025136004,2.0,2.0,"Mexican, Cocktail Bars, Venues & Event Spaces",,1.0,0.0
34.102202908406284,-118.29164025136004,2.0,2.0,"Mexican, Cocktail Bars, Venues & Event Spaces",,1.0,0.0
34.102202908406284,-118.29164025136004,2.0,2.0,"Mexican, Cocktail Bars, Venues & Event Spaces",,1.0,0.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,11.0,1.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,11.0,1.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,28.0,2.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,3.0,0.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,6.0,0.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,11.0,1.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,14.0,1.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,15.0,1.0
34.03366320238671,-118.22924462080344,2.0,2.0,"Italian, Cocktail Bars, Pizza",2.0,15.0,1.0
34.09083206673238,-118.2779915,0.0,2.0,"Korean, Bars",2.0,1.0,0.0
34.09083206673238,-118.2779915,0.0,2.0,"Korean, Bars",2.0,9.0,0.0
34.09083206673238,-118.2779915,0.0,2.0,"Korean, Bars",2.0,3.0,0.0
34.09083206673238,-118.2779915,0.0,2.0,"Korean, Bars",2.0,2.0,0.0
34.08367939117117,-118.32395787428786,1.0,2.0,"Ramen, Cocktail Bars",1.0,11.0,1.0
34.08367939117117,-118.32395787428786,1.0,2.0,"Ramen, Cocktail Bars",1.0,10.0,1.0
34.08367939117117,-118.32395787428786,1.0,2.0,"Ramen, Cocktail Bars",1.0,10.0,1.0
34.08367939117117,-118.32395787428786,1.0,2.0,"Ramen, Cocktail Bars",1.0,9.0,0.0
34.08367939117117,-118.32395787428786,1.0,2.0,"Ramen, Cocktail Bars",1.0,11.0,1.0
34.08367939117117,-118.32395787428786,1.0,2.0,"Ramen, Cocktail Bars",1.0,12.0,1.0
34.05916423861513,-118.308797031641,2.0,2.0,"Soup, Korean",1.0,3.0,0.0
34.05916423861513,-118.308797031641,2.0,2.0,"Soup, Korean",1.0,13.0,1.0
34.05916423861513,-118.308797031641,2.0,2.0,"Soup, Korean",1.0,13.0,1.0
34.042734,-118.250779,2.0,2.0,"Hawaiian, Korean, Comfort Food",1.0,31.0,2.0
34.042734,-118.250779,2.0,2.0,"Hawaiian, Korean, Comfort Food",1.0,16.0,1.0
34.042734,-118.250779,2.0,2.0,"Hawaiian, Korean, Comfort Food",1.0,21.0,1.0
34.046459,-118.238403,2.0,2.0,"Italian, Japanese",1.0,21.0,1.0
34.046459,-118.238403,2.0,2.0,"Italian, Japanese",1.0,29.0,2.0
34.090127,-118.277598,2.0,2.0,"Breakfast & Brunch, New American, Pizza",,2.0,0.0
34.090127,-118.277598,2.0,2.0,"Breakfast & Brunch, New American, Pizza",,3.0,0.0
34.090127,-118.277598,2.0,2.0,"Breakfast & Brunch, New American, Pizza",,4.0,0.0
34.090127,-118.277598,2.0,2.0,"Breakfast & Brunch, New American, Pizza",,7.0,0.0
34.090127,-118.277598,2.0,2.0,"Breakfast & Brunch, New American, Pizza",,11.0,1.0
34.04484,-118.26453,2.0,2.0,"Soul Food, Comfort Food, American",1.0,4.0,0.0
34.04484,-118.26453,2.0,2.0,"Soul Food, Comfort Food, American",1.0,5.0,0.0
34.04484,-118.26453,2.0,2.0,"Soul Food, Comfort Food, American",1.0,10.0,1.0
34.083612,-118.33985,1.0,1.0,New American,2.0,8.0,0.0
34.083612,-118.33985,1.0,1.0,New American,2.0,8.0,0.0
34.083612,-118.33985,1.0,1.0,New American,2.0,7.0,0.0
34.083612,-118.33985,1.0,1.0,New American,2.0,1.0,0.0
34.09761883,-118.33281533,1.0,2.0,"New American, Breakfast & Brunch, Bakeries",,7.0,0.0
34.09761883,-118.33281533,1.0,2.0,"New American, Breakfast & Brunch, Bakeries",,6.0,0.0
34.09761883,-118.33281533,1.0,2.0,"New American, Breakfast & Brunch, Bakeries",,8.0,0.0
34.09761883,-118.33281533,1.0,2.0,"New American, Breakfast & Brunch, Bakeries",,9.0,0.0
34.097885,-118.302049,1.0,2.0,"Wine Bars, New American",,10.0,1.0
34.097885,-118.302049,1.0,2.0,"Wine Bars, New American",,3.0,0.0
34.097885,-118.302049,1.0,2.0,"Wine Bars, New American",,3.0,0.0
34.083653,-118.3419599,1.0,2.0,"Sandwiches, New American, Mediterranean",1.0,8.0,0.0
34.083653,-118.3419599,1.0,2.0,"Sandwiches, New American, Mediterranean",1.0,8.0,0.0
34.083653,-118.3419599,1.0,2.0,"Sandwiches, New American, Mediterranean",1.0,7.0,0.0
34.083653,-118.3419599,1.0,2.0,"Sandwiches, New American, Mediterranean",1.0,1.0,0.0
34.101802,-118.335394,2.0,2.0,"Steakhouses, American, Bars",2.0,14.0,1.0
34.101802,-118.335394,2.0,2.0,"Steakhouses, American, Bars",2.0,13.0,1.0
34.101802,-118.335394,2.0,2.0,"Steakhouses, American, Bars",2.0,14.0,1.0
34.101802,-118.335394,2.0,2.0,"Steakhouses, American, Bars",2.0,13.0,1.0
34.044795,-118.265289,1.0,2.0,"Comfort Food, Barbeque, New American",1.0,4.0,0.0
34.044795,-118.265289,1.0,2.0,"Comfort Food, Barbeque, New American",1.0,5.0,0.0
34.044795,-118.265289,1.0,2.0,"Comfort Food, Barbeque, New American",1.0,10.0,1.0
34.089695,-118.344703,1.0,2.0,"Noodles, Chinese",1.0,,
34.06229367,-118.29757617,1.0,2.0,Korean,1.0,15.0,1.0
34.06229367,-118.29757617,1.0,2.0,Korean,1.0,15.0,1.0
34.06229367,-118.29757617,1.0,2.0,Korean,1.0,14.0,1.0
34.06229367,-118.29757617,1.0,2.0,Korean,1.0,13.0,1.0
34.062795,-118.351899,0.0,2.0,"Sandwiches, Breakfast & Brunch, Coffee & Tea",,7.0,0.0
34.062795,-118.351899,0.0,2.0,"Sandwiches, Breakfast & Brunch, Coffee & Tea",,8.0,0.0
34.062795,-118.351899,0.0,2.0,"Sandwiches, Breakfast & Brunch, Coffee & Tea",,11.0,1.0
34.062795,-118.351899,0.0,2.0,"Sandwiches, Breakfast & Brunch, Coffee & Tea",,11.0,1.0
34.062795,-118.351899,0.0,2.0,"Sandwiches, Breakfast & Brunch, Coffee & Tea",,11.0,1.0
34.083809,-118.352811,1.0,2.0,"Vegan, African",,1.0,0.0
34.083809,-118.352811,1.0,2.0,"Vegan, African",,1.0,0.0
34.083809,-118.352811,1.0,2.0,"Vegan, African",,2.0,0.0
34.083809,-118.352811,1.0,2.0,"Vegan, African",,2.0,0.0
34.083809,-118.352811,1.0,2.0,"Vegan, African",,2.0,0.0
34.06151275641556,-118.3051741336309,0.0,2.0,"Korean, Specialty Food, Soup",1.0,3.0,0.0
34.06151275641556,-118.3051741336309,0.0,2.0,"Korean, Specialty Food, Soup",1.0,13.0,1.0
34.06151275641556,-118.3051741336309,0.0,2.0,"Korean, Specialty Food, Soup",1.0,13.0,1.0
34.141468,-118.388418,2.0,1.0,"New American, Lounges, Cocktail Bars",2.0,1.0,0.0
34.141468,-118.388418,2.0,1.0,"New American, Lounges, Cocktail Bars",2.0,2.0,0.0
34.141468,-118.388418,2.0,1.0,"New American, Lounges, Cocktail Bars",2.0,5.0,0.0
34.141468,-118.388418,2.0,1.0,"New American, Lounges, Cocktail Bars",2.0,1.0,0.0
